rms_theta,rms_q,rms_u,settling_time_0p05,lqr_cost,trial,seed,mode
0.14884135926563255,0.13429377399787856,0.0,,53.32490932337895,0,1016164991,open
0.1121949456930705,0.09560155315986257,0.0,4.39,29.745240161431134,1,1099128568,open
0.09356048769845716,0.08932406670906944,0.0,1.36,21.49652416346948,2,1621709874,open
0.10309948890848361,0.09417718658561337,0.0,2.0100000000000002,25.69368046297183,3,2041105244,open
0.11471472311455654,0.09733270341862431,0.0,5.76,31.055762975887674,4,74845286,open
0.0821726104211088,0.08281317872868188,0.0,3.13,16.93368709241292,5,309580410,open
0.09780243341288299,0.10556078252478189,0.0,4.16,24.70217136658503,6,1767258088,open
0.09693265332669126,0.0828346305458819,0.0,4.3,22.222666570741385,7,2037209174,open
0.11422598589888298,0.11976105041298095,0.0,12.67,33.26650630715384,8,535214420,open
0.11263791545033146,0.11110868819773688,0.0,2.35,31.54717029050293,9,669652943,open
0.12582700936088004,0.09309234386995581,0.0,2.9,35.997964813007016,10,1866217507,open
0.15472837987224344,0.11890524241403815,0.0,13.93,54.950971412549166,11,909086626,open
0.1255773709343979,0.10274511061768214,0.0,,36.81763105951063,12,586626705,open
0.11121953093562689,0.08026698812147674,0.0,3.44,27.960962814128408,13,1777477784,open
0.12017682428000037,0.12025749993023323,0.0,1.1500000000000001,36.1158713327873,14,551886180,open
0.1326229097927836,0.10806941275163616,0.0,3.22,41.01717139005147,15,878748453,open
0.12163686723629236,0.1193092832619351,0.0,4.37,36.70840747835715,16,1382612244,open
0.11921508978853487,0.09747633334843073,0.0,5.3,33.17529304810409,17,1180243456,open
0.1075548926484108,0.10775669926769833,0.0,4.17,28.941862983756955,18,184123696,open
0.11098498201728388,0.09526605689262033,0.0,1.25,29.173143264687635,19,59182744,open
0.11768384283703072,0.10612856751589286,0.0,1.48,33.33061015126963,20,1858836761,open
0.10893086896653084,0.10348442947900256,0.0,15.74,29.08638199990438,21,1618157078,open
0.05779404831937209,0.0653995964412083,0.0,1.31,8.818857649620268,22,1799343697,open
0.15675509806766197,0.1450637883084523,0.0,17.27,59.66607287960439,23,1155653964,open
0.10848534487063313,0.088576469503965,0.0,11.97,27.461035578293817,24,1755663523,open
0.15265825268038752,0.12821046104911102,0.0,17.01,54.82804538407086,25,708093468,open
0.10901810436467016,0.10891776294169564,0.0,4.71,29.701433700643953,26,972122756,open
0.15791006829131723,0.1283603522255999,0.0,,58.109369347277,27,1693137747,open
0.09066523929941417,0.08141593500662199,0.0,6.74,19.754648470941337,28,266112162,open
0.12041644984980499,0.09744908032583219,0.0,3.23,33.74840441703639,29,651105937,open
0.1427873556569042,0.12413492386274974,0.0,16.11,48.481197532187764,30,267191830,open
0.08860194465662957,0.08900015151887893,0.0,4.6000000000000005,19.661122679064615,31,973879301,open
0.08515048120769916,0.082533644339718,0.0,2.1,17.90711012380299,32,2097889540,open
0.09696510767798862,0.09870021149396048,0.0,7.42,23.675330088484106,33,287852352,open
0.11641867496010949,0.10621766718063508,0.0,8.700000000000001,32.74771216958335,34,823155374,open
0.1106167505303574,0.0958222170645708,0.0,5.64,29.063079637375555,35,865678546,open
0.13980191961515603,0.11871915586039919,0.0,11.33,46.13627244026788,36,1941050025,open
0.09342384248891009,0.10339282506248762,0.0,3.7600000000000002,22.80106682798642,37,436916801,open
0.17310086453637338,0.13165598488817684,0.0,10.53,68.59446778491775,38,1078591221,open
0.10403061269945535,0.10765437751498354,0.0,1.58,27.4394692563174,39,563313608,open
0.1271901387841099,0.10791359380459989,0.0,11.19,38.1773346717544,40,42568569,open
0.11531058801815805,0.08071745203469724,0.0,2.06,29.850716949673625,41,1611395863,open
0.11582342866298662,0.10135024062716928,0.0,7.57,31.966068892092512,42,133188514,open
0.11773030123098363,0.1084709788748202,0.0,17.81,33.603824284907134,43,602173222,open
0.14866311937467083,0.12179895335624939,0.0,14.83,51.61893864375417,44,1069973050,open
0.14260053616363644,0.09133239303850717,0.0,1.37,44.84062883738334,45,1041939683,open
0.11084411731811795,0.09753141348519914,0.0,4.54,29.32902499627583,46,251122470,open
0.09793531584636306,0.0965563979443354,0.0,10.72,23.844221171846254,47,2106117098,open
0.14179372966454162,0.11632455218088288,0.0,1.42,46.976624264403654,48,1608686207,open
0.09894565272200438,0.10519093652282183,0.0,4.2,25.113050948441163,49,2065143097,open
0.14226146598483155,0.13318824993685913,0.0,16.01,49.34620436892827,50,197792238,open
0.12216944683976033,0.09835503687978091,0.0,7.13,34.68760412207758,51,1556474545,open
0.13444940605366698,0.09456837349452782,0.0,2.49,40.624874209067926,52,629526660,open
0.11444027879882783,0.11412199216630645,0.0,11.98,32.70506937111021,53,1162275821,open
0.10056611496256629,0.11355055119629824,0.0,3.71,26.67395079581982,54,1986274267,open
0.08113814945616141,0.07806034804152451,0.0,2.0,16.213507562522764,55,594619332,open
0.12534109748467412,0.11620978758144403,0.0,3.25,38.17313880218732,56,1558804747,open
0.14245843883376524,0.10705568127390923,0.0,15.290000000000001,46.31927303641778,57,344997561,open
0.11851693731808492,0.0902231725699936,0.0,11.34,32.16263929681513,58,692725760,open
0.09728283815837122,0.08973812726225432,0.0,7.17,22.95436694256398,59,2082898963,open
0.0938136170782897,0.0849539836368598,0.0,8.8,21.210579166509902,60,904342678,open
0.10639328807183443,0.09317681694220172,0.0,1.47,26.98002310121295,61,1108248847,open
0.13517538610223936,0.11362650043229724,0.0,5.41,43.00026081602435,62,629145195,open
0.09868604647211479,0.09229626859448646,0.0,1.69,23.7371721348256,63,248819507,open
0.09517867355386668,0.0939166794055309,0.0,1.26,22.52813113422769,64,911820705,open
0.10450869770990241,0.06030372397739051,0.0,4.29,23.662405356810133,65,1338934053,open
0.0990622416137332,0.09138999307568653,0.0,1.07,23.802720844262286,66,978390736,open
0.07915588305626954,0.07339697750580695,0.0,4.66,15.224865798329601,67,1667914286,open
0.10360670908302277,0.08999260243652232,0.0,1.12,25.51803458067719,68,779217002,open
0.12459968631070174,0.10144141689839978,0.0,15.8,36.19534418862802,69,1316414564,open
0.09573419212927145,0.08917046851807393,0.0,7.61,22.305757313154924,70,1659553368,open
0.11595201421973188,0.10061430626520869,0.0,7.69,31.951358515840386,71,1969881820,open
0.13974557690046113,0.14315646638061344,0.0,8.56,49.30453945977726,72,917647715,open
0.14635358966184897,0.11927904804367358,0.0,6.18,49.952492064920136,73,85025054,open
0.09403844150663185,0.09411473542662074,0.0,4.93,22.115248674203904,74,1543026409,open
0.15613224914805,0.1391967198185086,0.0,15.76,58.44242185217371,75,1135136798,open
